#Distance(A)    Macroscopic-Average    Planar-Average
164.9840            -5.83189             1.13768
165.0847            -5.83734             1.55379
165.1854            -5.83845             1.66453
165.2861            -5.83512             1.44314
165.3869            -5.82756             0.94937
165.4876            -5.81628             0.18016
165.5883            -5.80203            -1.10395
165.6890            -5.78583            -2.93589
165.7898            -5.76880            -5.29308
165.8905            -5.75218            -7.97829
165.9912            -5.73715           -10.69927
166.0919            -5.72481           -13.10550
166.1927            -5.71607           -14.88128
166.2934            -5.71156           -15.79252
166.3941            -5.71161           -15.72768
166.4948            -5.71618           -14.69120
166.5955            -5.72489           -12.81715
166.6963            -5.73700           -10.34600
166.7970            -5.75155            -7.60921
166.8977            -5.76737            -4.94588
166.9984            -5.78316            -2.64770
167.0992            -5.79761            -0.88000
167.1999            -5.80946             0.33578
167.3006            -5.81756             1.06358
167.4013            -5.82093             1.53473
167.5020            -5.81884             1.71749
167.6028            -5.81076             1.56367
167.7035            -5.79644             1.11289
167.8042            -5.77592             0.41270
167.9049            -5.74947            -0.75848
168.0057            -5.71762            -2.48623
168.1064            -5.68108            -4.74895
168.2071            -5.64071            -7.40078
168.3078            -5.59741           -10.15068
168.4086            -5.55204           -12.66577
168.5093            -5.50537           -14.60488
168.6100            -5.45793           -15.72206
168.7107            -5.41001           -15.86874
168.8114            -5.36153           -15.03362
168.9122            -5.31212           -13.31456
169.0129            -5.26107           -10.94127
169.1136            -5.20740            -8.22069
169.2143            -5.14993            -5.51024
169.3151            -5.08739            -3.10428
169.4158            -5.01843            -1.21927
169.5165            -4.94176             0.11773
169.6172            -4.85619             0.92332
169.7180            -4.76069             1.43487
169.8187            -4.65445             1.67945
169.9194            -4.53692             1.59180
170.0201            -4.40779             1.19227
170.1208            -4.26703             0.55873
170.2216            -4.11491            -0.48315
170.3223            -3.95195            -2.07844
170.4230            -3.77892            -4.20675
170.5237            -3.59676            -6.77338
170.6245            -3.40656            -9.50027
170.7252            -3.20943           -12.07411
170.8259            -3.00646           -14.14122
170.9266            -2.79866           -15.44296
171.0273            -2.58692           -15.80187
171.1281            -2.37194           -15.18508
171.2288            -2.15427           -13.65757
171.3295            -1.93430           -11.42468
171.4302            -1.71228            -8.76402
171.5310            -1.48831            -6.02594
171.6317            -1.26242            -3.49886
171.7324            -1.03455            -1.41557
171.8331            -0.80458             0.19137
171.9339            -0.57236             1.33936
172.0346            -0.33774             2.25451
172.1353            -0.10062             3.06822
172.2360             0.13902             3.71621
172.3367             0.38107             4.23982
172.4375             0.62524             4.65130
172.5382             0.87104             4.97930
172.6389             1.11777             5.23437
172.7396             1.36452             5.43601
172.8404             1.61024             5.59149
172.9411             1.85374             5.71394
173.0418             2.09385             5.80771
173.1425             2.32938             5.88155
173.2432             2.55925             5.93774
173.3440             2.78251             5.98213
173.4447             2.99838             6.01567
173.5454             3.20626             6.04234
173.6461             3.40569             6.06231
173.7469             3.59643             6.07836
173.8476             3.77831             6.09021
173.9483             3.95133             6.09989
174.0490             4.11558             6.10691
174.1498             4.27124             6.11277
174.2505             4.41860             6.11690
174.3512             4.55795             6.12047
174.4519             4.68966             6.12287
174.5526             4.81406             6.12507
174.6534             4.93150             6.12645
174.7541             5.04226             6.12782
174.8548             5.14660             6.12860
174.9555             5.24473             6.12947
175.0563             5.33680             6.12988
175.1570             5.42295             6.13045
175.2577             5.50328             6.13066
175.3584             5.57789             6.13104
175.4592             5.64686             6.13112
175.5599             5.71028             6.13139
175.6606             5.76823             6.13140
175.7613             5.82081             6.13159
175.8620             5.86812             6.13157
175.9628             5.91029             6.13172
176.0635             5.94748             6.13167
176.1642             5.97991             6.13179
176.2649             6.00781             6.13174
176.3657             6.03150             6.13184
176.4664             6.05133             6.13178
176.5671             6.06772             6.13186
176.6678             6.08107             6.13180
176.7685             6.09183             6.13188
176.8693             6.10042             6.13182
176.9700             6.10722             6.13189
177.0707             6.11258             6.13183
177.1714             6.11680             6.13189
177.2722             6.12012             6.13183
177.3729             6.12272             6.13190
177.4736             6.12476             6.13184
177.5743             6.12636             6.13190
177.6751             6.12760             6.13184
177.7758             6.12856             6.13190
177.8765             6.12931             6.13185
177.9772             6.12989             6.13190
178.0779             6.13034             6.13185
178.1787             6.13068             6.13190
178.2794             6.13095             6.13185
178.3801             6.13116             6.13190
178.4808             6.13132             6.13185
178.5816             6.13145             6.13190
178.6823             6.13155             6.13186
178.7830             6.13162             6.13190
178.8837             6.13168             6.13186
178.9844             6.13172             6.13190
179.0852             6.13176             6.13186
179.1859             6.13179             6.13190
179.2866             6.13181             6.13186
179.3873             6.13182             6.13190
179.4881             6.13184             6.13186
179.5888             6.13185             6.13190
179.6895             6.13185             6.13186
179.7902             6.13186             6.13190
179.8910             6.13186             6.13186
179.9917             6.13187             6.13190
180.0924             6.13187             6.13186
180.1931             6.13187             6.13190
180.2938             6.13187             6.13187
180.3946             6.13188             6.13190
180.4953             6.13188             6.13187
180.5960             6.13188             6.13190
180.6967             6.13188             6.13187
180.7975             6.13188             6.13190
180.8982             6.13188             6.13187
180.9989             6.13188             6.13190
181.0996             6.13188             6.13187
181.2004             6.13188             6.13190
181.3011             6.13189             6.13187
181.4018             6.13191             6.13190
181.5025             6.13197             6.13187
181.6032             6.13207             6.13190
181.7040             6.13226             6.13187
181.8047             6.13256             6.13190
181.9054             6.13300             6.13187
182.0061             6.13362             6.13190
182.1069             6.13444             6.13187
182.2076             6.13549             6.13190
182.3083             6.13682             6.13187
182.4090             6.13844             6.13190
182.5097             6.14040             6.13187
182.6105             6.14272             6.13190
182.7112             6.14544             6.13187
182.8119             6.14858             6.13190
182.9126             6.15218             6.13187
183.0134             6.15627             6.13190
183.1141             6.16089             6.13187
183.2148             6.16605             6.13190
183.3155             6.17180             6.13188
183.4163             6.17817             6.13190
183.5170             6.18518             6.13188
183.6177             6.19288             6.13190
183.7184             6.20128             6.13188
183.8191             6.21043             6.13190
183.9199             6.22036             6.13188
184.0206             6.23109             6.13190
184.1213             6.24265             6.13188
184.2220             6.25509             6.13190
184.3228             6.26842             6.13188
184.4235             6.28269             6.13190
184.5242             6.29793             6.13188
184.6249             6.31415             6.13190
184.7257             6.33141             6.13188
184.8264             6.34973             6.13190
184.9271             6.36913             6.13188
185.0278             6.38963             6.13190
185.1285             6.41125             6.13188
185.2293             6.43395             6.13190
185.3300             6.45771             6.13188
185.4307             6.48248             6.13189
185.5314             6.50820             6.13188
185.6322             6.53481             6.13189
185.7329             6.56223             6.13188
185.8336             6.59041             6.13189
185.9343             6.61929             6.13188
186.0350             6.64880             6.13189
186.1358             6.67888             6.13188
186.2365             6.70947             6.13189
186.3372             6.74050             6.13188
186.4379             6.77191             6.13189
186.5387             6.80363             6.13188
186.6394             6.83561             6.19265
186.7401             6.86777             6.36588
186.8408             6.90006             6.62558
186.9416             6.93242             6.93241
187.0423             6.96478             7.23927
187.1430             6.99707             7.49895
187.2437             7.02923             7.67221
187.3444             7.06121             7.73295
187.4452             7.09294             7.73296
187.5459             7.12434             7.73295
187.6466             7.15537             7.73296
187.7473             7.18596             7.73295
187.8481             7.21604             7.73296
187.9488             7.24555             7.73295
188.0495             7.27443             7.73296
188.1502             7.30261             7.73295
188.2509             7.33003             7.73296
188.3517             7.35664             7.73295
188.4524             7.38236             7.73296
188.5531             7.40713             7.73295
188.6538             7.43089             7.73296
188.7546             7.45359             7.73295
188.8553             7.47521             7.73296
188.9560             7.49571             7.73295
189.0567             7.51511             7.73296
189.1575             7.53343             7.73295
189.2582             7.55068             7.73296
189.3589             7.56691             7.73295
189.4596             7.58215             7.73296
189.5603             7.59641             7.73295
189.6611             7.60975             7.73296
189.7618             7.62219             7.73295
189.8625             7.63375             7.73296
189.9632             7.64448             7.73295
190.0640             7.65440             7.73296
190.1647             7.66355             7.73295
190.2654             7.67196             7.73296
190.3661             7.67965             7.73295
190.4669             7.68667             7.73296
190.5676             7.69303             7.73295
190.6683             7.69879             7.73296
190.7690             7.70395             7.73295
190.8697             7.70856             7.73296
190.9705             7.71265             7.73295
191.0712             7.71626             7.73296
191.1719             7.71940             7.73295
191.2726             7.72211             7.73296
191.3734             7.72443             7.73295
191.4741             7.72639             7.73296
191.5748             7.72802             7.73295
191.6755             7.72934             7.73296
191.7762             7.73040             7.73295
191.8770             7.73122             7.73295
191.9777             7.73183             7.73295
192.0784             7.73227             7.73295
192.1791             7.73257             7.73295
192.2799             7.73276             7.73295
192.3806             7.73286             7.73295
192.4813             7.73292             7.73295
192.5820             7.73294             7.73295
192.6828             7.73295             7.73295
192.7835             7.73295             7.73295
192.8842             7.73295             7.73295
192.9849             7.73295             7.73295
193.0856             7.73295             7.73295
193.1864             7.73295             7.73295
193.2871             7.73295             7.73295
193.3878             7.73295             7.73295
193.4885             7.73295             7.73295
193.5893             7.73295             7.73294
193.6900             7.73295             7.73295
193.7907             7.73295             7.73294
193.8914             7.73295             7.73295
193.9921             7.73295             7.73294
194.0929             7.73295             7.73295
194.1936             7.73295             7.73294
194.2943             7.73295             7.73295
194.3950             7.73295             7.73294
194.4958             7.73295             7.73295
194.5965             7.73295             7.73294
194.6972             7.73295             7.73295
194.7979             7.73295             7.73294
194.8987             7.73295             7.73295
194.9994             7.73295             7.73294
195.1001             7.73295             7.73295
195.2008             7.73295             7.73294
195.3015             7.73294             7.73295
195.4023             7.73294             7.73294
195.5030             7.73294             7.73295
195.6037             7.73294             7.73294
195.7044             7.73294             7.73295
195.8052             7.73294             7.73294
195.9059             7.73294             7.73295
196.0066             7.73294             7.73294
196.1073             7.73294             7.73295
196.2081             7.73294             7.73294
196.3088             7.73294             7.73295
196.4095             7.73294             7.73294
196.5102             7.73294             7.73295
196.6109             7.73294             7.73294
196.7117             7.73294             7.73294
196.8124             7.73294             7.73294
196.9131             7.73294             7.73294
197.0138             7.73294             7.73294
197.1146             7.73294             7.73294
197.2153             7.73294             7.73294
197.3160             7.73294             7.73294
197.4167             7.73294             7.73294
197.5174             7.73294             7.73294
197.6182             7.73294             7.73294
197.7189             7.73294             7.73294
197.8196             7.73294             7.73294
197.9203             7.73294             7.73294
198.0211             7.73294             7.73294
198.1218             7.73294             7.73294
198.2225             7.73294             7.73294
198.3232             7.73294             7.73294
198.4240             7.73294             7.73294
198.5247             7.73294             7.73294
198.6254             7.73294             7.73294
198.7261             7.73294             7.73294
198.8268             7.73294             7.73294
198.9276             7.73294             7.73294
199.0283             7.73294             7.73294
199.1290             7.73294             7.73294
199.2297             7.73294             7.73294
199.3305             7.73294             7.73294
199.4312             7.73294             7.73294
199.5319             7.73294             7.73294
199.6326             7.73294             7.73293
199.7334             7.73294             7.73294
199.8341             7.73294             7.73293
199.9348             7.73293             7.73294
200.0355             7.73293             7.73293
200.1362             7.73293             7.73294
200.2370             7.73293             7.73293
200.3377             7.73293             7.73294
200.4384             7.73293             7.73293
200.5391             7.73293             7.73293
200.6399             7.73293             7.73293
200.7406             7.73293             7.73293
200.8413             7.73293             7.73293
200.9420             7.73293             7.73293
201.0427             7.73293             7.73293
201.1435             7.73293             7.73293
201.2442             7.73293             7.73293
201.3449             7.73293             7.73293
